,route_name,route_ID,type_string,sector_ID,parent_sector,parent_loc,num_votes,adjusted_num_votes,mean_rating,median_rating,mode_rating,RQI_mean,RQI_median,ARQI_mean,ARQI_median,nopm_YDS,YDS_rank,safety,state
70492,Valhalla,116381513,sport,116379508,Viento Wall,"[-121.68108, 45.69264]",6,26.081187203540097,2.1666666666666665,2.1,2.0,1.8055555555555556,1.7500000000000002,2.083592738714009,2.0194821929074243,5.12d,126,,Oregon
70493,Dead in the Water,116379522,sport,116379508,Viento Wall,"[-121.68108, 45.69264]",9,39.121780805310145,2.3333333333333335,2.25,2.0,2.074074074074074,2.0,2.2736905132647585,2.19248728064816,5.12d,126,,Oregon
70494,Choss Monster,116381629,sport,116379508,Viento Wall,"[-121.68108, 45.69264]",1,4.346864533923349,1.0,1.0,1.0,0.0,0.0,0.7699491225926404,0.7699491225926404,5.12d,126,,Oregon
70495,The Bifrost Bridge,117358615,sport,116379508,Viento Wall,"[-121.68108, 45.69264]",1,4.346864533923349,2.0,2.0,2.0,0.0,0.0,1.5398982451852807,1.5398982451852807,5.12d,126,,Oregon
70496,Something a Little Better,116381848,sport,116379508,Viento Wall,"[-121.68108, 45.69264]",23,39.94865624240605,2.608695652173913,2.6923076923076925,3.0,2.4952741020793954,2.5752508361204014,2.5433944406301627,2.624913493214463,5.11b,112,,Oregon
70497,The Warm Up,116381914,sport,116379508,Viento Wall,"[-121.68108, 45.69264]",25,28.397953071694577,2.32,2.235294117647059,2.0,2.2272,2.1458823529411766,2.238303970918508,2.1565809050431874,5.10a,100,,Oregon
70498,The Big Ulysses,116381650,sport,116379508,Viento Wall,"[-121.68108, 45.69264]",23,61.86481462150683,2.9130434782608696,2.9411764705882355,3.0,2.786389413988658,2.8132992327365733,2.865956236569723,2.893634479416314,5.12b,122,,Oregon
70499,"Really, it's not Awful",116522605,sport,116379508,Viento Wall,"[-121.68108, 45.69264]",5,8.471064108382762,2.8,2.875,3.0,2.2399999999999998,2.3000000000000003,2.4694630138344498,2.535609344562159,5.10d,106,,Oregon
70500,It’s Not Awful,117772515,sport,116379508,Viento Wall,"[-121.68108, 45.69264]",3,4.80100208864257,3.0,3.0,2.0,2.0,2.0,2.3751304530575164,2.3751304530575164,5.11a,110,,Oregon
70501,Ithika,116381922,sport,116379508,Viento Wall,"[-121.68108, 45.69264]",19,30.406346561402945,2.3684210526315788,2.230769230769231,2.0,2.2437673130193905,2.11336032388664,2.2905287268354244,2.157403980318494,5.11a,110,,Oregon
70502,Dirty Girl (1st pitch),116381865,sport,116379508,Viento Wall,"[-121.68108, 45.69264]",15,24.005010443212853,2.1333333333333333,2.090909090909091,2.0,1.991111111111111,1.9515151515151514,2.0444629977681803,2.0038060631534718,5.11a,110,,Oregon
70503,Sour Caroline,116381887,sport,116379508,Viento Wall,"[-121.68108, 45.69264]",14,43.111368535251884,2.5,2.5,2.0,2.3214285714285716,2.3214285714285716,2.4420106555430787,2.4420106555430787,5.12a/b,121,,Oregon
70504,Danger Rock Fall (DRF),116381800,sport,116379508,Viento Wall,"[-121.68108, 45.69264]",5,15.396917334018529,1.0,1.0,1.0,0.8,0.8,0.9350519342082482,0.9350519342082482,5.12a/b,121,,Oregon
70505,Valkyrie,116380116,sport,116379508,Viento Wall,"[-121.68108, 45.69264]",4,24.373113827222085,3.25,3.1666666666666665,3.0,2.4375,2.375,3.1166563483419134,3.0367420829998126,5.13b,132,,Oregon
70506,Stone Soup,116380043,sport,116379508,Viento Wall,"[-121.68108, 45.69264]",3,18.279835370416563,3.0,3.0,3.0,2.0,2.0,2.835884736420816,2.835884736420816,5.13b,132,,Oregon
70507,Souplust,117299774,sport,116379508,Viento Wall,"[-121.68108, 45.69264]",1,6.093278456805521,3.0,3.0,3.0,0.0,0.0,2.5076542092624488,2.5076542092624488,5.13b,132,,Oregon
70508,Ravager,116379721,sport,116379508,Viento Wall,"[-121.68108, 45.69264]",3,18.279835370416563,3.6666666666666665,3.75,4.0,2.4444444444444446,2.5000000000000004,3.466081344514331,3.5448559205260204,5.13b,132,,Oregon
70509,Ragnarok,116379654,sport,116379508,Viento Wall,"[-121.68108, 45.69264]",4,24.373113827222085,3.0,3.0,3.0,2.25,2.25,2.8769135523156124,2.8769135523156124,5.13b,132,,Oregon
70510,Fenrir,116381561,sport,116379508,Viento Wall,"[-121.68108, 45.69264]",2,12.186556913611042,2.0,2.0,2.0,1.0,1.0,1.8358847364208162,1.8358847364208162,5.13b,132,,Oregon
70511,Feast or Famine,116379787,sport,116379508,Viento Wall,"[-121.68108, 45.69264]",3,18.279835370416563,3.6666666666666665,3.75,4.0,2.4444444444444446,2.5000000000000004,3.466081344514331,3.5448559205260204,5.13b,132,,Oregon
70512,Bloodsucker,116380103,sport,116379508,Viento Wall,"[-121.68108, 45.69264]",2,12.186556913611042,3.0,3.0,3.0,1.5,1.5,2.7538271046312244,2.7538271046312244,5.13b,132,,Oregon
70513,Blood Eagle,116381476,sport,116379508,Viento Wall,"[-121.68108, 45.69264]",8,48.74622765444417,3.875,3.9285714285714284,4.0,3.390625,3.4375,3.795506669203833,3.847979111635222,5.13b,132,,Oregon
70514,Asgard,116379688,sport,116379508,Viento Wall,"[-121.68108, 45.69264]",2,12.186556913611042,3.0,3.0,3.0,1.5,1.5,2.7538271046312244,2.7538271046312244,5.13b,132,,Oregon
70515,Trickster,117250098,sport,116379508,Viento Wall,"[-121.68108, 45.69264]",1,4.1788005923000995,3.0,3.0,3.0,0.0,0.0,2.2820906540676216,2.2820906540676216,5.13a,130,,Oregon
70516,Twisted by Design,116379606,sport,116379508,Viento Wall,"[-121.68108, 45.69264]",3,12.536401776900298,3.3333333333333335,3.25,3.0,2.2222222222222228,2.166666666666667,3.067440982988008,2.9907549584133077,5.13a,130,,Oregon
70517,Stormchaser,117287791,sport,116379508,Viento Wall,"[-121.68108, 45.69264]",6,25.072803553800597,3.6666666666666665,3.75,4.0,3.0555555555555554,3.125,3.5204258739767376,3.6004355529307546,5.13a,130,,Oregon
70518,Twilight of the Gods,117066475,sport,116379508,Viento Wall,"[-121.68108, 45.69264]",3,12.536401776900298,2.0,2.0,2.0,1.3333333333333335,1.3333333333333335,1.8404645897928047,1.8404645897928047,5.13a,130,,Oregon
70519,Bloodlust,116380068,sport,116379508,Viento Wall,"[-121.68108, 45.69264]",7,29.251604146100696,3.857142857142857,3.9166666666666665,4.0,3.306122448979592,3.357142857142857,3.725281956869563,3.7827708759570564,5.13a,130,,Oregon
70520,Berserker (open project),116379574,sport,116379508,Viento Wall,"[-121.68108, 45.69264]",1,14.789865621500562,1.0,1.0,1.0,0.0,0.0,0.9323861334787069,0.9323861334787069,5.14a/b,141,,Oregon
70521,Twister,116379539,sport,116379508,Viento Wall,"[-121.68108, 45.69264]",20,70.87490110678836,3.95,3.973684210526316,4.0,3.7525,3.775,3.8942679998375103,3.917618041142332,5.12c,124,,Oregon
70522,Shield Maiden,116381693,sport,116379508,Viento Wall,"[-121.68108, 45.69264]",20,70.87490110678836,3.7,3.7857142857142856,4.0,3.515,3.596428571428571,3.647795341619946,3.732300253008825,5.12c,124,,Oregon
70523,Immigrant Song,116381587,sport,116379508,Viento Wall,"[-121.68108, 45.69264]",11,38.9811956087336,2.3636363636363638,2.2857142857142856,2.0,2.1487603305785123,2.0779220779220777,2.3030010668804377,2.227077954785478,5.12c,124,,Oregon
70524,Warlord,117048766,sport,116379508,Viento Wall,"[-121.68108, 45.69264]",2,18.649304460060236,3.5,3.5,3.0,1.75,1.75,3.312325440474433,3.312325440474433,5.13c,134,,Oregon
70525,Battlecry,116381496,sport,116379508,Viento Wall,"[-121.68108, 45.69264]",2,18.649304460060236,4.0,4.0,4.0,2.0,2.0,3.7855147891136376,3.7855147891136376,5.13c,134,,Oregon
70526,Pantheon,117266129,sport,116379508,Viento Wall,"[-121.68108, 45.69264]",1,17.463609782030836,4.0,4.0,4.0,0.0,0.0,3.7709522802029283,3.7709522802029283,5.13c/d,135,,Oregon
70527,Warpath,119278668,sport,116379508,Viento Wall,"[-121.68108, 45.69264]",1,11.110868079289132,3.0,3.0,3.0,0.0,0.0,2.729994094197549,2.729994094197549,5.13b/c,133,,Oregon
70528,The Great Heathen Army,119278595,sport,116379508,Viento Wall,"[-121.68108, 45.69264]",1,10.433376123234918,4.0,4.0,4.0,0.0,0.0,3.616614990895221,3.616614990895221,5.13d,136,,Oregon
70529,Heathen Direct (open project),116380777,sport,116379508,Viento Wall,"[-121.68108, 45.69264]",1,28.792105263157893,3.0,3.0,3.0,0.0,0.0,2.895804771044694,2.895804771044694,5.14b/c,143,,Oregon
70530,Crimpage,109342693,sport,109342569,Strings,"[-118.12596, 45.44594]",2,4.054985669924061,4.0,4.0,4.0,2.0,2.0,3.0135600158421996,3.0135600158421996,5.12a,120,,Oregon
70531,Route 01,109342579,sport,109342569,Strings,"[-118.12596, 45.44594]",1,1.7368980974959154,3.0,3.0,3.0,0.0,0.0,1.2727829546678082,1.2727829546678082,5.11b,112,,Oregon
70532,Hard Rain,109366783,sport,109342569,Strings,"[-118.12596, 45.44594]",2,3.473796194991831,3.0,3.0,3.0,1.5,1.5,2.1363914773339046,2.1363914773339046,5.11b,112,,Oregon
70533,Arrive Alive,109342665,sport,109342569,Strings,"[-118.12596, 45.44594]",4,6.947592389983662,3.5,3.5,3.0,2.625,2.625,2.996228361778111,2.996228361778111,5.11b,112,,Oregon
70534,Route 11,109367174,sport,109342569,Strings,"[-118.12596, 45.44594]",2,2.271836245735566,2.0,2.0,2.0,1.0,1.0,1.1196548590356485,1.1196548590356485,5.10a,100,,Oregon
70535,Crowbar,109342822,sport,109342569,Strings,"[-118.12596, 45.44594]",3,3.4077543686033493,3.3333333333333335,3.25,3.0,2.2222222222222228,2.166666666666667,2.3551720655951653,2.296292763955286,5.10a,100,,Oregon
70536,White Lime,109366726,sport,109342569,Strings,"[-118.12596, 45.44594]",2,4.505598598397267,2.0,2.0,2.0,1.0,1.0,1.5561078164594067,1.5561078164594067,5.11c,114,,Oregon
70537,Milkyway,109366517,sport,109342569,Strings,"[-118.12596, 45.44594]",2,4.505598598397267,4.0,4.0,4.0,2.0,2.0,3.1122156329188133,3.1122156329188133,5.11c,114,,Oregon
70538,Route 10,109366792,sport,109342569,Strings,"[-118.12596, 45.44594]",2,3.3884256433531053,2.5,2.5,2.0,1.25,1.25,1.76219422730904,1.76219422730904,5.10d,106,,Oregon
70539,Route 12,109366996,sport,109342569,Strings,"[-118.12596, 45.44594]",3,4.4800340794138735,2.6666666666666665,2.75,3.0,1.777777777777778,1.8333333333333335,2.0714330993774754,2.136165383733022,5.10a/b,101,,Oregon
70540,Route 08,109366752,trad,109342569,Strings,"[-118.12596, 45.44594]",1,2.283721784700769,3.0,3.0,3.0,0.0,0.0,1.68635487032713,1.68635487032713,5.10c/d,105,,Oregon
70541,Route 05,109366499,trad,109342569,Strings,"[-118.12596, 45.44594]",1,2.283721784700769,2.0,2.0,2.0,0.0,0.0,1.1242365802180867,1.1242365802180867,5.10c/d,105,,Oregon
70542,Flux Capacitor,106548557,sport,106548531,Timewave Wall,"[-117.6265, 44.5516]",1,2.0274928349620307,4.0,4.0,4.0,0.0,0.0,2.0271200316843987,2.0271200316843987,5.12a,120,,Oregon
70543,Biff,106548554,sport,106548531,Timewave Wall,"[-117.6265, 44.5516]",1,1.7368980974959154,3.0,3.0,3.0,0.0,0.0,1.2727829546678082,1.2727829546678082,5.11b,112,,Oregon
70544,Libyan Terrorists in a Volkswagen Microbus,106548551,sport,106548531,Timewave Wall,"[-117.6265, 44.5516]",1,2.2527992991986334,3.0,3.0,3.0,0.0,0.0,1.66832344937822,1.66832344937822,5.11c,114,,Oregon
70545,McFly Direct,106548548,sport,106548531,Timewave Wall,"[-117.6265, 44.5516]",1,1.4183793009412937,2.0,2.0,2.0,0.0,0.0,0.589939941542633,0.589939941542633,5.10c,104,,Oregon
70546,McFly,106548545,sport,106548531,Timewave Wall,"[-117.6265, 44.5516]",2,2.4121480055791933,2.0,2.0,2.0,1.0,1.0,1.1708634812730865,1.1708634812730865,5.9,93,,Oregon
70547,Route 03,109374292,sport,109378080,Concert Hall,"[-118.12589, 45.44582]",1,2.0274928349620307,4.0,4.0,4.0,0.0,0.0,2.0271200316843987,2.0271200316843987,5.12a,120,,Oregon
70548,Fiddle of Gold,109371067,sport,109378080,Concert Hall,"[-118.12589, 45.44582]",7,12.158286682471408,3.857142857142857,3.9166666666666665,4.0,3.306122448979592,3.357142857142857,3.539898910041026,3.5945269796404244,5.11b,112,,Oregon
70549,Route 04,109374301,sport,109378080,Concert Hall,"[-118.12589, 45.44582]",2,4.505598598397267,4.0,4.0,4.0,2.0,2.0,3.1122156329188133,3.1122156329188133,5.11c,114,,Oregon
70550,Route 07,109374184,sport,109378080,Concert Hall,"[-118.12589, 45.44582]",1,1.4183793009412937,2.0,2.0,2.0,0.0,0.0,0.589939941542633,0.589939941542633,5.10c,104,,Oregon
70551,Route 01,109370890,sport,109378080,Concert Hall,"[-118.12589, 45.44582]",1,1.2060740027895966,2.0,2.0,2.0,0.0,0.0,0.34172696254617296,0.34172696254617296,5.9,93,,Oregon
70552,Route 09,109374889,sport,109378080,Concert Hall,"[-118.12589, 45.44582]",1,1.1673071759254852,2.0,2.0,2.0,0.0,0.0,0.2866549257573745,0.2866549257573745,5.7,73,,Oregon
70553,Route 02,109370901,sport,109378080,Concert Hall,"[-118.12589, 45.44582]",3,3.307007076042851,3.0,3.0,3.0,2.0,2.0,2.092835324806808,2.092835324806808,5.8,83,,Oregon
70554,Route 6.5,117724179,sport,109378080,Concert Hall,"[-118.12589, 45.44582]",1,2.52495294203926,3.0,3.0,3.0,0.0,0.0,1.8118590449542906,1.8118590449542906,5.10c/d,105,,Oregon
70555,Route 08,109374880,sport,109378080,Concert Hall,"[-118.12589, 45.44582]",2,7.58495711395435,3.0,3.0,3.0,1.5,1.5,2.604480295019628,2.604480295019628,5.11c/d,115,,Oregon
70556,Route 05,109374308,sport,109378080,Concert Hall,"[-118.12589, 45.44582]",6,8.960068158827747,3.5,3.5,3.0,2.916666666666667,2.916666666666667,3.1093779714664684,3.1093779714664684,5.10a/b,101,,Oregon
70557,Sombrero,107355016,sport,105878082,Rat Cave,"[-122.13757, 45.57501]",4,8.109971339848123,1.5,1.5,1.0,1.125,1.125,1.3150425029704125,1.3150425029704125,5.12a,120,,Oregon
70558,Enchilada A La Carte,105878133,sport,105878082,Rat Cave,"[-122.13757, 45.57501]",27,54.74230654397483,2.2962962962962963,2.35,3.0,2.2112482853223594,2.262962962962963,2.254348916997405,2.307071593282022,5.12a,120,,Oregon
70559,Pissfire,105878085,sport,105878082,Rat Cave,"[-122.13757, 45.57501]",23,62.833682086381884,2.260869565217391,2.1785714285714284,2.0,2.162570888468809,2.0838509316770186,2.2248877559369924,2.143899396689286,5.11d,116,,Oregon
70560,Conquistador,107749423,sport,105878082,Rat Cave,"[-122.13757, 45.57501]",4,18.748571957598482,2.25,2.1666666666666665,2.0,1.6875,1.625,2.1299908598324944,2.0511023094683276,5.12b/c,123,,Oregon
70561,Super Burrito,105878101,sport,105878082,Rat Cave,"[-122.13757, 45.57501]",8,34.77491627138679,2.625,2.5,2.0,2.296875,2.1875,2.54951455585071,2.4281091008102003,5.12d,126,,Oregon
70562,Warm Up,105878091,sport,105878082,Rat Cave,"[-122.13757, 45.57501]",23,61.86481462150683,2.869565217391304,2.892857142857143,3.0,2.7448015122873346,2.767080745341615,2.823180770352264,2.8460961986830458,5.12b,122,,Oregon
70563,The Mavrick,106293189,sport,105878082,Rat Cave,"[-122.13757, 45.57501]",12,32.277294585134,2.6666666666666665,2.75,3.0,2.444444444444444,2.520833333333333,2.5840492508967943,2.664800789987319,5.12b,122,,Oregon
70564,The Stiffler,105878108,sport,105878082,Rat Cave,"[-122.13757, 45.57501]",8,48.74622765444417,3.375,3.3,3.0,2.953125,2.8874999999999997,3.305763873177532,3.2323024537735865,5.13b,132,,Oregon
70565,ShitFire,105878140,sport,105878082,Rat Cave,"[-122.13757, 45.57501]",9,54.83950611124969,3.7777777777777777,3.857142857142857,4.0,3.3580246913580245,3.4285714285714284,3.7088898893618243,3.78680774418035,5.13b,132,,Oregon
70566,Kings of Rat,108126054,sport,105878082,Rat Cave,"[-122.13757, 45.57501]",8,48.74622765444417,3.25,3.1666666666666665,3.0,2.84375,2.770833333333333,3.1833281741709563,3.1017043748332394,5.13b,132,,Oregon
70567,Horizontal Delite,105895653,sport,105878082,Rat Cave,"[-122.13757, 45.57501]",4,24.373113827222085,2.25,2.1666666666666665,2.0,1.6875,1.625,2.1576851642367094,2.0777708988946086,5.13b,132,,Oregon
70568,Dorkboat,106021819,sport,105878082,Rat Cave,"[-122.13757, 45.57501]",9,37.609205330700895,3.5555555555555554,3.6,4.0,3.1604938271604937,3.1999999999999997,3.4610160532105505,3.5042787538756826,5.13a,130,,Oregon
70569,Freakshow,106067658,sport,105878082,Rat Cave,"[-122.13757, 45.57501]",3,44.36959686450169,3.6666666666666665,3.75,4.0,2.4444444444444446,2.5000000000000004,3.584027496473975,3.6654826668483835,5.14a/b,141,,Oregon
70570,Boxcar,105878148,sport,105878082,Rat Cave,"[-122.13757, 45.57501]",5,46.62326115015059,3.6,3.6666666666666665,4.0,2.8800000000000003,2.9333333333333336,3.5227853240809095,3.588022089341667,5.13c,134,,Oregon
70571,TuffNerd,105878116,sport,105878082,Rat Cave,"[-122.13757, 45.57501]",5,46.62326115015059,3.8,3.875,4.0,3.04,3.1,3.718495619863182,3.7918869807815345,5.13c,134,,Oregon
70572,Warmnerd,106076935,sport,105878082,Rat Cave,"[-122.13757, 45.57501]",2,20.866752246469837,3.5,3.5,3.0,1.75,1.75,3.332269058516659,3.332269058516659,5.13d,136,,Oregon
70573,Boxtop,108805908,sport,105878082,Rat Cave,"[-122.13757, 45.57501]",1,10.433376123234918,3.0,3.0,3.0,0.0,0.0,2.7124612431714157,2.7124612431714157,5.13d,136,,Oregon
70574,Remain in Light,111125769,sport,108302910,(5) Bat Wall,"[-122.37474, 45.53901]",4,8.109971339848123,2.25,2.1666666666666665,2.0,1.6875,1.625,1.9725637544556187,1.8995058376239289,5.12a,120,,Oregon
70575,Dracula,106010112,sport,108302910,(5) Bat Wall,"[-122.37474, 45.53901]",75,152.0619626221523,3.84,3.9140625,4.0,3.7888,3.861875,3.81474713640556,3.8883225816633824,5.12a,120,,Oregon
70576,Danse Macabre,110607069,sport,108302910,(5) Bat Wall,"[-122.37474, 45.53901]",6,12.164957009772184,2.0,2.0,2.0,1.6666666666666667,1.6666666666666667,1.8355933359736998,1.8355933359736998,5.12a,120,,Oregon
70577,Vampyr,111592042,sport,108302910,(5) Bat Wall,"[-122.37474, 45.53901]",5,13.659496105735192,3.0,3.0,3.0,2.4000000000000004,2.4000000000000004,2.7803725718154135,2.7803725718154135,5.11d,116,,Oregon
70578,Bloodsucker,107089296,sport,108302910,(5) Bat Wall,"[-122.37474, 45.53901]",17,46.44228675949965,2.2941176470588234,2.3125,2.0,2.15916955017301,2.176470588235294,2.244720474629764,2.2627070168944257,5.11d,116,,Oregon
70579,Predator,107161324,sport,108302910,(5) Bat Wall,"[-122.37474, 45.53901]",4,17.387458135693397,2.25,2.1666666666666665,2.0,1.6875,1.625,2.1205963814583604,2.04205577473768,5.12d,126,,Oregon
70580,Natural Mystic,116579097,sport,108302910,(5) Bat Wall,"[-122.37474, 45.53901]",29,50.37004482738155,2.896551724137931,2.9375,3.0,2.7966706302021405,2.836206896551724,2.8390462814871564,2.8791816083831803,5.11b,112,,Oregon
70581,Mystic Void,110290878,sport,108302910,(5) Bat Wall,"[-122.37474, 45.53901]",55,62.47549675772807,2.327272727272727,2.2758620689655173,2.0,2.28495867768595,2.2344827586206897,2.2900217593244836,2.2394339941669927,5.10a,100,,Oregon
70582,Grave Digger,116586709,sport,108302910,(5) Bat Wall,"[-122.37474, 45.53901]",5,11.263996495993167,3.6,3.6666666666666665,4.0,2.8800000000000003,2.9333333333333336,3.280397627850773,3.341145732070231,5.11c,114,,Oregon
70583,Superstition,107526980,sport,108302910,(5) Bat Wall,"[-122.37474, 45.53901]",76,107.79682687153833,3.4078947368421053,3.3780487804878048,3.0,3.3630540166204987,3.3336007702182284,3.3762806825536305,3.3467115985082883,5.10c,104,,Oregon
70584,Mystic Boyz,116587511,sport,108302910,(5) Bat Wall,"[-122.37474, 45.53901]",7,9.928655106589057,1.8571428571428572,1.75,1.0,1.5918367346938778,1.5,1.6700940738781045,1.5737424926928292,5.10c,104,,Oregon
70585,Gold Arch,116626948,sport,108302910,(5) Bat Wall,"[-122.37474, 45.53901]",5,13.448872743805833,3.6,3.6666666666666665,4.0,2.8800000000000003,2.9333333333333336,3.3323195729056136,3.394029194626088,5.12b,122,,Oregon
70586,Full Blood Sucker,116586193,sport,108302910,(5) Bat Wall,"[-122.37474, 45.53901]",5,13.448872743805833,3.2,3.125,3.0,2.5600000000000005,2.5,2.962061842582768,2.892638518147234,5.12b,122,,Oregon
70587,Bloodline,105792518,sport,108302910,(5) Bat Wall,"[-122.37474, 45.53901]",28,75.31368736531266,3.607142857142857,3.763157894736842,4.0,3.4783163265306123,3.6287593984962405,3.559247939454838,3.713191440744443,5.12b,122,,Oregon
70588,Bad Omen,105982469,sport,108302910,(5) Bat Wall,"[-122.37474, 45.53901]",31,83.38301101159617,3.806451612903226,3.9038461538461537,4.0,3.6836628511966705,3.7779156327543424,3.760801407103224,3.857027909859939,5.12b,122,,Oregon
70589,Lost Boys,106009385,sport,108302910,(5) Bat Wall,"[-122.37474, 45.53901]",70,118.59489751735869,3.1142857142857143,3.1,3.0,3.069795918367347,3.055714285714286,3.088025851682183,3.073860595481806,5.10d,106,,Oregon
70590,Dark Arts,116584584,sport,108302910,(5) Bat Wall,"[-122.37474, 45.53901]",45,76.23957697544486,3.488888888888889,3.5217391304347827,4.0,3.4113580246913577,3.4434782608695653,3.4431267135555634,3.4755460733619574,5.10d,106,,Oregon
70591,Witching Hour,117045555,sport,108302910,(5) Bat Wall,"[-122.37474, 45.53901]",11,17.60367432502276,2.3636363636363638,2.4,2.0,2.1487603305785123,2.1818181818181817,2.2293668742107062,2.26366482612164,5.11a,110,,Oregon
70592,Well Hung,116586431,sport,108302910,(5) Bat Wall,"[-122.37474, 45.53901]",27,43.20901879778313,1.9259259259259258,1.9333333333333333,2.0,1.8545953360768175,1.8617283950617285,1.8813536125637735,1.8885895879967112,5.11a,110,,Oregon
70593,Hanging Judge,116586057,sport,108302910,(5) Bat Wall,"[-122.37474, 45.53901]",31,49.610354915973225,2.6774193548387095,2.7058823529411766,3.0,2.5910509885535897,2.618595825426945,2.6234503929279644,2.6513396600391763,5.11a,110,,Oregon
70594,Revenant,117239414,sport,108302910,(5) Bat Wall,"[-122.37474, 45.53901]",13,17.11770816050635,1.6153846153846154,1.6875,2.0,1.4911242603550297,1.5576923076923077,1.5210154042590514,1.5889178776634731,5.10b,102,,Oregon
70595,Well Digger,116587532,sport,108302910,(5) Bat Wall,"[-122.37474, 45.53901]",14,39.451633035157066,3.357142857142857,3.357142857142857,3.0,3.11734693877551,3.11734693877551,3.272047701407449,3.272047701407449,5.11b/c,113,,Oregon
70596,Darkness Falls,116585652,sport,108302910,(5) Bat Wall,"[-122.37474, 45.53901]",17,47.905554399833576,3.1176470588235294,3.066666666666667,3.0,2.934256055363322,2.8862745098039215,3.0525680278451435,3.002651821100506,5.11b/c,113,,Oregon
70597,Nosferatu,111572679,sport,108302910,(5) Bat Wall,"[-122.37474, 45.53901]",3,18.279835370416563,4.0,4.0,4.0,2.666666666666667,2.666666666666667,3.7811796485610882,3.7811796485610882,5.13b,132,,Oregon
70598,Count Chalkula,112130046,sport,108302910,(5) Bat Wall,"[-122.37474, 45.53901]",3,18.279835370416563,4.0,4.0,4.0,2.666666666666667,2.666666666666667,3.7811796485610882,3.7811796485610882,5.13b,132,,Oregon
70599,Sutured by the Vampress,111744491,sport,108302910,(5) Bat Wall,"[-122.37474, 45.53901]",4,16.715202369200398,4.0,4.0,4.0,3.0,3.0,3.760696884689207,3.760696884689207,5.13a,130,,Oregon
70600,Bitenight,113926729,sport,108302910,(5) Bat Wall,"[-122.37474, 45.53901]",6,25.072803553800597,3.8333333333333335,3.9,4.0,3.1944444444444446,3.25,3.680445231884771,3.7444529750479845,5.13a,130,,Oregon
70601,Manson Family Reunion,106008367,sport,108302910,(5) Bat Wall,"[-122.37474, 45.53901]",17,60.2436659407701,3.9411764705882355,3.96875,4.0,3.709342560553633,3.735294117647059,3.8757558755921893,3.9028717049456794,5.12c,124,,Oregon
70602,Epitaph,111607313,sport,108302910,(5) Bat Wall,"[-122.37474, 45.53901]",4,14.174980221357671,2.75,3.0,4.0,2.0625,2.25,2.5559962019660154,2.788359493053835,5.12c,124,,Oregon
70603,Bela Lugosi,106008373,sport,108302910,(5) Bat Wall,"[-122.37474, 45.53901]",24,85.04988132814603,3.875,3.9285714285714284,4.0,3.713541666666667,3.7648809523809526,3.8294385019768673,3.882380048087146,5.12c,124,,Oregon
70604,Vlad the Impaler,116595615,sport,108302910,(5) Bat Wall,"[-122.37474, 45.53901]",4,15.1699142279087,3.0,3.0,3.0,2.25,2.25,2.8022401475098135,2.8022401475098135,5.11c/d,115,,Oregon
70605,The Haunting,109690549,trad,108302910,(5) Bat Wall,"[-122.37474, 45.53901]",3,13.481927035660249,3.0,3.0,2.0,2.0,2.0,2.7774798816174515,2.7774798816174515,5.12b,122,,Oregon
70606,Frightnight,106228438,sport,108302910,(5) Bat Wall,"[-122.37474, 45.53901]",6,42.016542760080746,3.3333333333333335,3.25,3.0,2.777777777777778,2.7083333333333335,3.2539995016002696,3.1726495140602626,5.13a/b,131,,Oregon
70607,Open Project: Count Chalkula Extension,112130078,sport,108302910,(5) Bat Wall,"[-122.37474, 45.53901]",1,28.792105263157893,3.0,3.0,3.0,0.0,0.0,2.895804771044694,2.895804771044694,5.14b/c,143,,Oregon
70608,Closet Nazi,106011068,sport,108302964,(6) Berlin Wall,"[-122.37354, 45.53815]",40,81.09971339848123,3.2,3.1538461538461537,3.0,3.12,3.0749999999999997,3.160542400633688,3.114957654470702,5.12a,120,,Oregon
70609,Twist & Crawl,110321558,sport,108302964,(6) Berlin Wall,"[-122.37354, 45.53815]",2,5.463798442294077,2.0,2.0,2.0,1.0,1.0,1.633954286359022,1.633954286359022,5.11d,116,,Oregon
70610,Genocide,112121743,sport,108302964,(6) Berlin Wall,"[-122.37354, 45.53815]",2,8.357601184600199,2.0,2.0,2.0,1.0,1.0,1.7606968846892073,1.7606968846892073,5.13a,130,,Oregon
70611,"Talk, Talk, Talk",118098522,sport,112449032,(1) Left Corner Wall,"[-122.45839, 45.39136]",1,2.0274928349620307,1.0,1.0,1.0,0.0,0.0,0.5067800079210997,0.5067800079210997,5.12a,120,,Oregon
70612,Verbal,114026196,sport,112449032,(1) Left Corner Wall,"[-122.45839, 45.39136]",4,6.401336118190094,1.75,1.8333333333333333,2.0,1.3125,1.375,1.4766195732126635,1.5469347909846949,5.11a,110,,Oregon
70613,Patrick's Dihedral,113912901,trad,112449032,(1) Left Corner Wall,"[-122.45839, 45.39136]",5,7.127105532795214,2.8,2.75,2.0,2.2399999999999998,2.2,2.407133641123193,2.364149111817422,5.9,93,,Oregon
70614,Tecnu,116091264,trad,112449032,(1) Left Corner Wall,"[-122.45839, 45.39136]",2,3.8602550213933577,2.0,2.0,2.0,1.0,1.0,1.4818995146911043,1.4818995146911043,5.10b/c,103,,Oregon
70615,Sheesh,113924080,trad,112449032,(1) Left Corner Wall,"[-122.45839, 45.39136]",2,3.8602550213933577,2.0,2.0,2.0,1.0,1.0,1.4818995146911043,1.4818995146911043,5.10b/c,103,PG,Oregon
